Sr_No.,Date_of_Encashment,Name_of_Political_Party,Account_no.,Prefix,Bond_Number,Denominations,Pay_Branch_Code,Pay_Teller,Bond_number
10274,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9869,10000000,847,3898296,OC9869
10275,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9873,10000000,847,3898296,OC9873
10276,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9877,10000000,847,3898296,OC9877
10277,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9850,10000000,847,3898296,OC9850
10278,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9844,10000000,847,3898296,OC9844
10279,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9852,10000000,847,3898296,OC9852
10280,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9846,10000000,847,3898296,OC9846
10281,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9848,10000000,847,3898296,OC9848
10282,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9836,10000000,847,3898296,OC9836
10283,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9838,10000000,847,3898296,OC9838
10284,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9840,10000000,847,3898296,OC9840
10285,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9834,10000000,847,3898296,OC9834
10286,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9842,10000000,847,3898296,OC9842
10287,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9849,10000000,847,3898296,OC9849
10288,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9853,10000000,847,3898296,OC9853
10289,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9855,10000000,847,3898296,OC9855
10290,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9851,10000000,847,3898296,OC9851
10291,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9857,10000000,847,3898296,OC9857
10292,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9854,10000000,847,3898296,OC9854
10293,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9860,10000000,847,3898296,OC9860
10294,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9862,10000000,847,3898296,OC9862
10295,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9856,10000000,847,3898296,OC9856
10296,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9858,10000000,847,3898296,OC9858
10297,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9859,10000000,847,3898296,OC9859
10298,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9861,10000000,847,3898296,OC9861
10299,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9867,10000000,847,3898296,OC9867
10300,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9863,10000000,847,3898296,OC9863
10301,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9865,10000000,847,3898296,OC9865
10302,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9841,10000000,847,3898296,OC9841
10303,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9843,10000000,847,3898296,OC9843
10304,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9845,10000000,847,3898296,OC9845
10305,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9839,10000000,847,3898296,OC9839
10306,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9847,10000000,847,3898296,OC9847
10307,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9916,10000000,847,3898296,OC9916
10308,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9898,10000000,847,3898296,OC9898
10309,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9902,10000000,847,3898296,OC9902
10310,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9904,10000000,847,3898296,OC9904
10311,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9894,10000000,847,3898296,OC9894
10312,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9896,10000000,847,3898296,OC9896
10313,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9914,10000000,847,3898296,OC9914
10314,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9906,10000000,847,3898296,OC9906
10315,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9910,10000000,847,3898296,OC9910
10316,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9912,10000000,847,3898296,OC9912
10317,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9900,10000000,847,3898296,OC9900
10318,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9908,10000000,847,3898296,OC9908
10319,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9891,10000000,847,3898296,OC9891
10320,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9889,10000000,847,3898296,OC9889
10321,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9913,10000000,847,3898296,OC9913
10322,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9915,10000000,847,3898296,OC9915
10323,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9895,10000000,847,3898296,OC9895
10324,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9893,10000000,847,3898296,OC9893
10325,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9905,10000000,847,3898296,OC9905
10326,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9903,10000000,847,3898296,OC9903
10327,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9897,10000000,847,3898296,OC9897
10328,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9899,10000000,847,3898296,OC9899
10329,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9909,10000000,847,3898296,OC9909
10330,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9907,10000000,847,3898296,OC9907
10331,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9911,10000000,847,3898296,OC9911
10332,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9901,10000000,847,3898296,OC9901
10333,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9923,10000000,847,3898296,OC9923
10334,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9941,10000000,847,3898296,OC9941
10335,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9955,10000000,847,3898296,OC9955
10336,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9947,10000000,847,3898296,OC9947
10337,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9939,10000000,847,3898296,OC9939
10338,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9921,10000000,847,3898296,OC9921
10339,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9917,10000000,847,3898296,OC9917
10340,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9937,10000000,847,3898296,OC9937
10341,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9943,10000000,847,3898296,OC9943
10342,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9919,10000000,847,3898296,OC9919
10343,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9945,10000000,847,3898296,OC9945
10344,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9956,10000000,847,3898296,OC9956
10345,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9950,10000000,847,3898296,OC9950
10346,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9962,10000000,847,3898296,OC9962
10347,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9954,10000000,847,3898296,OC9954
10348,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9952,10000000,847,3898296,OC9952
10349,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9958,10000000,847,3898296,OC9958
10350,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9944,10000000,847,3898296,OC9944
10351,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9946,10000000,847,3898296,OC9946
10352,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9940,10000000,847,3898296,OC9940
10353,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9948,10000000,847,3898296,OC9948
10354,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9942,10000000,847,3898296,OC9942
10355,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9934,10000000,847,3898296,OC9934
10356,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9936,10000000,847,3898296,OC9936
10357,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9960,10000000,847,3898296,OC9960
10358,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9938,10000000,847,3898296,OC9938
10359,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9991,10000000,847,3898296,OC9991
10360,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9985,10000000,847,3898296,OC9985
10361,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9995,10000000,847,3898296,OC9995
10362,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9987,10000000,847,3898296,OC9987
10363,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9989,10000000,847,3898296,OC9989
10364,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9993,10000000,847,3898296,OC9993
10365,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9983,10000000,847,3898296,OC9983
10366,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9980,10000000,847,3898296,OC9980
10367,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9974,10000000,847,3898296,OC9974
10368,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9982,10000000,847,3898296,OC9982
10369,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9976,10000000,847,3898296,OC9976
10370,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9978,10000000,847,3898296,OC9978
10371,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9984,10000000,847,3898296,OC9984
10372,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9696,10000000,847,3898296,OC9696
10373,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9698,10000000,847,3898296,OC9698
10374,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9996,10000000,847,3898296,OC9996
10375,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9992,10000000,847,3898296,OC9992
10376,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,10000,10000000,847,3898296,OC10000
10377,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9998,10000000,847,3898296,OC9998
10378,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9988,10000000,847,3898296,OC9988
10379,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9986,10000000,847,3898296,OC9986
10380,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9990,10000000,847,3898296,OC9990
10381,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9994,10000000,847,3898296,OC9994
10382,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11955,10000000,847,3898296,OC11955
10383,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9699,10000000,847,3898296,OC9699
10384,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11951,10000000,847,3898296,OC11951
10385,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11959,10000000,847,3898296,OC11959
10386,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11953,10000000,847,3898296,OC11953
10387,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9697,10000000,847,3898296,OC9697
10388,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9997,10000000,847,3898296,OC9997
10389,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11961,10000000,847,3898296,OC11961
10390,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,9999,10000000,847,3898296,OC9999
10391,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11957,10000000,847,3898296,OC11957
10392,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11990,10000000,847,3898296,OC11990
10393,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11996,10000000,847,3898296,OC11996
10394,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12046,10000000,847,3898296,OC12046
10395,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12000,10000000,847,3898296,OC12000
10396,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12044,10000000,847,3898296,OC12044
10397,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12002,10000000,847,3898296,OC12002
10398,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11962,10000000,847,3898296,OC11962
10399,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11988,10000000,847,3898296,OC11988
10400,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11998,10000000,847,3898296,OC11998
10401,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12028,10000000,847,3898296,OC12028
10402,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12048,10000000,847,3898296,OC12048
10403,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11960,10000000,847,3898296,OC11960
10404,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12018,10000000,847,3898296,OC12018
10405,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11982,10000000,847,3898296,OC11982
10406,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12020,10000000,847,3898296,OC12020
10407,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12034,10000000,847,3898296,OC12034
10408,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11992,10000000,847,3898296,OC11992
10409,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11986,10000000,847,3898296,OC11986
10410,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12038,10000000,847,3898296,OC12038
10411,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11978,10000000,847,3898296,OC11978
10412,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12008,10000000,847,3898296,OC12008
10413,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12042,10000000,847,3898296,OC12042
10414,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11968,10000000,847,3898296,OC11968
10415,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11994,10000000,847,3898296,OC11994
10416,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12016,10000000,847,3898296,OC12016
10417,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12006,10000000,847,3898296,OC12006
10418,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11984,10000000,847,3898296,OC11984
10419,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12004,10000000,847,3898296,OC12004
10420,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11966,10000000,847,3898296,OC11966
10421,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11980,10000000,847,3898296,OC11980
10422,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12012,10000000,847,3898296,OC12012
10423,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11972,10000000,847,3898296,OC11972
10424,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12014,10000000,847,3898296,OC12014
10425,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11954,10000000,847,3898296,OC11954
10426,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11956,10000000,847,3898296,OC11956
10427,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12032,10000000,847,3898296,OC12032
10428,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11974,10000000,847,3898296,OC11974
10429,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12010,10000000,847,3898296,OC12010
10430,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12024,10000000,847,3898296,OC12024
10431,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12036,10000000,847,3898296,OC12036
10432,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11976,10000000,847,3898296,OC11976
10433,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12030,10000000,847,3898296,OC12030
10434,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12050,10000000,847,3898296,OC12050
10435,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11964,10000000,847,3898296,OC11964
10436,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12040,10000000,847,3898296,OC12040
10437,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11970,10000000,847,3898296,OC11970
10438,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12022,10000000,847,3898296,OC12022
10439,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11958,10000000,847,3898296,OC11958
10440,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12026,10000000,847,3898296,OC12026
10441,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11952,10000000,847,3898296,OC11952
10442,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11963,10000000,847,3898296,OC11963
10443,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11967,10000000,847,3898296,OC11967
10444,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11969,10000000,847,3898296,OC11969
10445,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11965,10000000,847,3898296,OC11965
10446,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11971,10000000,847,3898296,OC11971
10447,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11973,10000000,847,3898296,OC11973
10448,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12011,10000000,847,3898296,OC12011
10449,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12013,10000000,847,3898296,OC12013
10450,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12015,10000000,847,3898296,OC12015
10451,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12017,10000000,847,3898296,OC12017
10452,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12021,10000000,847,3898296,OC12021
10453,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12019,10000000,847,3898296,OC12019
10454,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12023,10000000,847,3898296,OC12023
10455,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12025,10000000,847,3898296,OC12025
10456,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12027,10000000,847,3898296,OC12027
10457,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12029,10000000,847,3898296,OC12029
10458,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12031,10000000,847,3898296,OC12031
10459,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12033,10000000,847,3898296,OC12033
10460,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12035,10000000,847,3898296,OC12035
10461,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12037,10000000,847,3898296,OC12037
10462,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12005,10000000,847,3898296,OC12005
10463,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12009,10000000,847,3898296,OC12009
10464,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11991,10000000,847,3898296,OC11991
10465,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11987,10000000,847,3898296,OC11987
10466,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12003,10000000,847,3898296,OC12003
10467,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12007,10000000,847,3898296,OC12007
10468,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12001,10000000,847,3898296,OC12001
10469,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11999,10000000,847,3898296,OC11999
10470,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11997,10000000,847,3898296,OC11997
10471,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11995,10000000,847,3898296,OC11995
10472,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11993,10000000,847,3898296,OC11993
10473,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11985,10000000,847,3898296,OC11985
10474,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11981,10000000,847,3898296,OC11981
10475,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11983,10000000,847,3898296,OC11983
10476,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11979,10000000,847,3898296,OC11979
10477,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11977,10000000,847,3898296,OC11977
10478,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,11975,10000000,847,3898296,OC11975
10479,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12047,10000000,847,3898296,OC12047
10480,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12049,10000000,847,3898296,OC12049
10481,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12060,10000000,847,3898296,OC12060
10482,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12052,10000000,847,3898296,OC12052
10483,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12055,10000000,847,3898296,OC12055
10484,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12051,10000000,847,3898296,OC12051
10485,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12059,10000000,847,3898296,OC12059
10486,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12064,10000000,847,3898296,OC12064
10487,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12062,10000000,847,3898296,OC12062
10488,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12065,10000000,847,3898296,OC12065
10489,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12054,10000000,847,3898296,OC12054
10490,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12057,10000000,847,3898296,OC12057
10491,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12053,10000000,847,3898296,OC12053
10492,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12061,10000000,847,3898296,OC12061
10493,4/12/2022 0:00,BHARAT RASHTRA SAMITHI,*******7477,OC,12063,10000000,847,3898296,OC12063
10494,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10265,10000000,691,3428540,OC10265
10495,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10253,10000000,691,3428540,OC10253
10496,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10263,10000000,691,3428540,OC10263
10497,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10259,10000000,691,3428540,OC10259
10498,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10261,10000000,691,3428540,OC10261
10499,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10271,10000000,691,3428540,OC10271
10500,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10255,10000000,691,3428540,OC10255
10501,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10269,10000000,691,3428540,OC10269
10502,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10257,10000000,691,3428540,OC10257
10503,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,10267,10000000,691,3428540,OC10267
10504,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11173,10000000,691,3428540,OC11173
10505,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11187,10000000,691,3428540,OC11187
10506,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11199,10000000,691,3428540,OC11199
10507,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11161,10000000,691,3428540,OC11161
10508,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11163,10000000,691,3428540,OC11163
10509,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11151,10000000,691,3428540,OC11151
10510,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11185,10000000,691,3428540,OC11185
10511,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11157,10000000,691,3428540,OC11157
10512,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11155,10000000,691,3428540,OC11155
10513,4/12/2022 0:00,BHARATIYA JANATA PARTY,*******8244,OC,11159,10000000,691,3428540,OC11159
